iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.401583,-0.007819,0.376969,0.006112,1.3546,0.056259,0.040613,0.792872,0.281489,-0.453701,1.947173,4.0,0.0003,0,18,0.19464,0.24463,0.0,nan,0,0.0,0.0,,,-0.03,0.00351,-0.00695,-0.03843,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.4315,-0.00404,0.148389,0.003153,0.716548,0.021988,0.545927,-0.385979,1.141092,-1.546811,2.871231,4.0,0.0002999,0,27,0.16772,0.21271,0.0,nan,0,0.0,0.0,,,-0.03,0.00336,-0.00625,-0.03674,0.0,0.0
3,3072,nan,nan,0.0,0.0,2.370408,-0.004031,0.077497,0.004523,0.594891,0.057144,0.808964,-1.215636,2.623878,-2.320584,4.057982,4.0,0.0002998,0,23,0.16094,0.2073,0.0,nan,0,0.0,0.0,,,-0.03,0.00404,-0.00682,-0.03305,-0.00313,0.0
4,4096,nan,nan,0.0,0.0,2.007299,-0.004312,0.057784,0.003978,0.481919,0.046539,0.889795,-2.417681,3.851595,-3.340588,5.036269,4.0,0.00029969,0,22,0.14819,0.20001,0.0,nan,0,0.0,0.0,,,-0.03,0.0045,-0.00667,-0.03337,-0.00807,0.0
5,5120,-38.28452,595.125,0.0,0.0,1.66224,-0.003509,0.052673,0.003623,0.317849,0.043335,0.917939,-2.904501,4.754183,-3.594861,5.631089,4.0,0.00029959,8,28,0.17263,0.23491,0.875,nan,0,0.375,0.98312,,,-0.03,0.00481,-0.00533,-0.03338,-0.01041,-0.00277
6,6144,nan,nan,0.0,0.0,2.076096,-0.004387,0.033199,0.004534,0.37936,0.060806,0.950187,-3.042642,5.717544,-3.869205,6.585495,4.0,0.00029949,0,25,0.1488,0.19753,0.875,nan,0,0.0,0.0,,,-0.03,0.0043,-0.00337,-0.03182,-0.01115,0.0
7,7168,-17.70532,321.0,0.0,0.0,1.028513,-0.002125,0.045951,0.001585,0.305791,0.009644,0.937074,-2.587826,5.944365,-3.142897,6.40651,4.0,0.00029939,1,56,0.17202,0.26634,0.77778,nan,0,1.0,0.96154,,,-0.03,0.00523,-0.00436,-0.03039,-0.02334,-0.00439
8,8192,-17.36025,352.5,0.0,0.0,0.825516,-0.00507,0.034961,0.003674,0.187715,0.046906,0.93862,-3.976282,5.594851,-4.376255,6.090359,4.0,0.00029928,2,301,0.15697,0.21858,0.63636,nan,0,1.0,0.96429,,,-0.03,0.00576,-0.00529,-0.03972,-0.01046,-0.01043
9,9216,-20.20143,473.75,0.0,0.0,1.249306,-0.004032,0.031063,0.00377,0.185173,0.054596,0.948438,-4.495113,6.187265,-4.722121,6.583513,4.0,0.00029918,4,275,0.1442,0.19724,0.46667,nan,0,1.0,0.89116,,,-0.03,0.00582,-0.00272,-0.0331,-0.01717,-0.01414
10,10240,-17.17078,334.4,0.0,0.0,1.177744,-0.003137,0.031279,0.002927,0.206807,0.029709,0.953336,-4.255206,6.528564,-4.506828,6.795122,4.0,0.00029908,5,300,0.14257,0.20716,0.35,nan,0,1.0,0.94393,,,-0.03,0.00698,-0.00195,-0.02771,-0.02039,-0.01785
11,11264,-12.99159,245.0,0.0,0.0,1.208536,-0.003093,0.026701,0.001828,0.173995,0.025864,0.953728,-4.663573,6.498178,-4.812771,6.444895,4.0,0.00029898,3,277,0.13603,0.20334,0.30435,nan,0,1.0,0.875,,,-0.03,0.00518,-0.00245,-0.0219,-0.02962,-0.01054
12,12288,-12.41341,269.4,0.0,0.0,0.965046,-0.002719,0.022116,0.001163,0.163102,0.01651,0.960049,-4.566844,6.090745,-4.681915,6.326502,4.0,0.00029887,5,294,0.12841,0.19209,0.25,nan,0,1.0,0.9375,,,-0.03,0.00721,-0.00321,-0.02899,-0.02314,-0.02109
13,13312,-10.91746,203.8,0.0,0.0,1.39125,-0.00309,0.024517,0.002893,0.181983,0.025146,0.964509,-5.736539,7.051884,-5.877673,7.382686,4.0,0.00029877,5,287,0.12643,0.1815,0.21212,nan,0,1.0,0.88636,,,-0.03,0.00599,-0.00193,-0.02809,-0.02188,-0.01471
14,14336,-11.38671,155.0,0.0,0.0,0.864195,-0.003322,0.022042,0.002115,0.210131,0.023605,0.955522,-4.150972,5.849993,-4.368628,6.373235,4.0,0.00029867,1,261,0.16857,0.23986,0.20588,nan,0,1.0,0.8,,,-0.03,0.00595,-0.00261,-0.03224,-0.02169,-0.00457
15,15360,-12.26344,233.0,0.0,0.0,0.519374,-0.003616,0.012577,0.001623,0.167119,0.01857,0.969986,-3.819554,5.438315,-3.922218,5.785208,4.0,0.00029857,1,222,0.18118,0.26102,0.2,nan,0,1.0,0.71429,,,-0.03,0.0057,-0.00246,-0.03014,-0.023,-0.00702
