iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,nan,nan,0.0,0.0,2.384581,-0.006769,0.273104,0.005067,0.682458,0.046326,0.066527,-0.057003,0.252819,-1.26667,2.031507,4.0,0.0003,0,19,0.19928,0.24567,0.0,nan,0,0.0,0.0,,,-0.03,0.00292,-0.00628,-0.03773,0.0,0.0
2,2048,nan,nan,0.0,0.0,2.34766,-0.004285,0.102158,0.002818,0.538509,0.021057,0.649876,-1.436436,1.499111,-2.557178,3.10348,4.0,0.0002999,0,27,0.17559,0.2231,0.0,nan,0,0.0,0.0,,,-0.03,0.00305,-0.00588,-0.03517,-0.00102,0.0
3,3072,nan,nan,0.0,0.0,2.298455,-0.004212,0.051728,0.003694,0.363046,0.033707,0.821206,-2.748644,2.945164,-3.851037,4.637745,4.0,0.0002998,0,23,0.16702,0.21484,0.0,nan,0,0.0,0.0,,,-0.03,0.00243,-0.00719,-0.03629,0.0,0.0
4,4096,nan,nan,0.0,0.0,2.280316,-0.005175,0.03305,0.004538,0.273375,0.059875,0.90152,-3.571179,4.597869,-4.637513,6.251318,4.0,0.00029969,0,23,0.18315,0.23047,0.0,nan,0,0.0,0.0,,,-0.03,0.00281,-0.00578,-0.03698,0.0,0.0
5,5120,-41.27042,600.0,0.0,0.0,2.309253,-0.004084,0.025033,0.003836,0.199602,0.02533,0.939517,-4.477439,5.980823,-5.328993,7.413526,4.0,0.00029959,8,27,0.20284,0.24613,1.0,nan,0,0.0,0.9986,,,-0.03,0.00273,-0.00421,-0.03793,0.0,0.0
6,6144,nan,nan,0.0,0.0,2.282021,-0.005211,0.019809,0.005659,0.292399,0.074799,0.950986,-5.035268,7.406179,-6.118035,9.038664,4.0,0.00029949,0,26,0.22833,0.27222,1.0,nan,0,0.0,0.0,,,-0.03,0.00258,-0.00542,-0.03738,0.0,0.0
7,7168,nan,nan,0.0,0.0,2.262128,-0.004146,0.015281,0.003443,0.262031,0.022903,0.963525,-5.994251,8.873733,-6.963597,10.490722,4.0,0.00029939,0,58,0.20294,0.24646,1.0,nan,0,0.0,0.0,,,-0.03,0.00313,-0.0048,-0.03583,0.0,0.0
8,8192,nan,nan,0.0,0.0,2.218789,-0.003817,0.0145,0.003045,0.219798,0.028793,0.974339,-6.451828,10.349982,-7.287283,11.659346,4.0,0.00029928,0,245,0.18891,0.23639,1.0,nan,0,0.0,0.0,,,-0.03,0.00336,-0.00586,-0.03028,-0.00428,0.0
9,9216,-32.19386,481.0,0.0,0.0,1.894956,-0.003917,0.027632,0.001968,0.184874,0.023972,0.966426,-6.930375,11.455573,-7.721769,12.454111,4.0,0.00029918,1,280,0.19269,0.24288,0.88889,nan,0,1.0,1.0,,,-0.03,0.00347,-0.00549,-0.03037,-0.00824,-0.0024
10,10240,-38.60159,599.57143,0.0,0.0,1.997255,-0.003851,0.020384,0.003801,0.162403,0.036316,0.971595,-8.709074,12.071452,-9.238277,13.136307,4.0,0.00029908,7,274,0.18151,0.22593,0.875,nan,0,0.28571,0.99569,,,-0.03,0.00314,-0.00399,-0.03737,-0.00348,-0.00222
11,11264,nan,nan,0.0,0.0,2.234482,-0.004637,0.00962,0.004597,0.169747,0.065277,0.982794,-8.86884,13.079106,-9.59262,14.408895,4.0,0.00029898,0,245,0.16168,0.1988,0.875,nan,0,0.0,0.0,,,-0.03,0.00369,-0.00315,-0.03483,-0.00287,0.0
12,12288,nan,nan,0.0,0.0,1.487476,-0.003544,0.014191,0.003502,0.236907,0.040009,0.982693,-7.349211,13.204412,-7.914131,13.540771,4.0,0.00029887,0,313,0.1861,0.24355,0.875,nan,0,0.0,0.0,,,-0.03,0.00374,-0.00466,-0.02582,-0.01962,0.0
13,13312,-21.96683,360.0,0.0,0.0,0.967678,-0.002109,0.016451,0.000792,0.227793,0.005295,0.975864,-7.612752,12.262712,-7.952923,12.711486,4.0,0.00029877,1,323,0.21676,0.28642,0.82353,nan,0,1.0,1.0,,,-0.03,0.00339,-0.00733,-0.03825,-0.00968,-0.00453
14,14336,-25.05734,600.0,0.0,0.0,0.955128,-0.002496,0.007082,0.001159,0.17628,0.006744,0.987376,-7.604848,12.093377,-8.049867,12.734242,4.0,0.00029867,1,219,0.20457,0.265,0.83333,nan,0,0.0,1.0,,,-0.03,0.00308,-0.0056,-0.0388,-0.00546,0.0
15,15360,-28.90122,600.0,0.0,0.0,2.067313,-0.004059,0.00721,0.002538,0.187902,0.021072,0.987348,-10.477126,16.022654,-11.328475,17.442966,4.0,0.00029857,6,171,0.16602,0.20912,0.875,nan,0,0.0,0.99219,,,-0.03,0.00365,-0.00301,-0.04064,-0.00057,0.0
16,16384,nan,nan,0.0,0.0,1.960818,-0.00335,0.008496,0.003383,0.184791,0.025848,0.990175,-9.457458,16.750025,-9.935729,17.519049,4.0,0.00029846,0,234,0.1598,0.20006,0.875,nan,0,0.0,0.0,,,-0.03,0.00346,-0.00227,-0.03326,-0.00632,0.0
17,17408,-37.67536,600.0,0.0,0.0,1.64305,-0.005169,0.006435,0.003862,0.280767,0.043381,0.990327,-9.045537,16.409861,-9.640433,17.513327,4.0,0.00029836,1,285,0.16766,0.21582,0.88,nan,0,0.0,0.925,,,-0.03,0.00334,-0.00298,-0.03917,-0.00049,0.0
18,18432,-38.92823,600.0,0.0,0.0,1.670255,-0.004842,0.00465,0.00503,0.260635,0.059219,0.991926,-9.76756,17.166813,-10.304272,18.373095,4.0,0.00029826,1,209,0.18369,0.23128,0.88462,nan,0,0.0,1.0,,,-0.03,0.00438,-0.00282,-0.03625,-0.00081,0.0
19,19456,-31.38877,600.0,0.0,0.0,1.699871,-0.004486,0.005614,0.002792,0.211809,0.026306,0.992203,-11.141248,18.321484,-11.634859,19.333389,4.0,0.00029816,6,246,0.18066,0.22819,0.90625,nan,0,0.0,0.95882,,,-0.03,0.00383,-0.00202,-0.0383,-0.00226,0.0
20,20480,nan,nan,0.0,0.0,1.949514,-0.004077,0.007418,0.00456,0.168037,0.058868,0.991723,-14.460458,20.696526,-15.104107,21.66696,4.0,0.00029805,0,144,0.15336,0.18257,0.90625,nan,0,0.0,0.0,,,-0.03,0.00289,-0.0015,-0.03525,-0.00315,0.0
21,21504,-20.94888,282.0,0.0,0.0,1.450293,-0.00286,0.021594,0.002618,0.251911,0.034454,0.975934,-12.890332,19.631832,-12.731318,19.505569,4.0,0.00029795,1,264,0.145,0.18914,0.87879,nan,0,1.0,1.0,,,-0.03,0.00377,-0.00135,-0.03005,-0.01541,-0.0031
22,22528,-21.15784,571.0,0.0,0.0,1.349146,-0.002508,0.010824,0.002553,0.1738,0.019501,0.986048,-11.875578,19.204319,-12.066884,20.200878,4.0,0.00029785,1,294,0.13271,0.18319,0.85294,nan,0,1.0,1.0,,,-0.03,0.0038,-0.00122,-0.04106,-0.001,-0.00326
23,23552,-24.15836,600.0,0.0,0.0,1.274807,-0.005324,0.010576,0.004219,0.218713,0.065964,0.987238,-10.670154,19.477318,-10.88235,19.868513,4.0,0.00029775,1,278,0.13695,0.19357,0.85714,nan,0,0.0,1.0,,,-0.03,0.00378,-0.00147,-0.03236,-0.01079,0.0
24,24576,-28.15144,600.0,0.0,0.0,1.331902,-0.003193,0.011597,0.003976,0.245731,0.041275,0.987076,-12.021441,20.583876,-12.255172,21.08799,4.0,0.00029764,5,287,0.14343,0.19671,0.875,nan,0,0.4,1.0,,,-0.03,0.00433,-0.00123,-0.03637,-0.01157,0.0
25,25600,-14.73293,276.0,0.0,0.0,0.952009,-0.002982,0.034087,0.002424,0.739017,0.026306,0.956607,-11.67039,19.845036,-11.315048,18.882265,4.0,0.00029754,3,305,0.1571,0.21749,0.81395,nan,0,1.0,1.0,,,-0.03,0.00586,-0.00076,-0.02513,-0.03069,-0.01311
26,26624,-13.07953,273.6,0.0,0.0,1.131152,-0.00301,0.035835,0.003724,0.782381,0.041992,0.950679,-10.191011,18.625675,-9.63859,17.801062,4.0,0.00029744,5,273,0.14173,0.18644,0.72917,nan,0,1.0,0.94444,,,-0.03,0.00458,-0.00135,-0.0308,-0.02222,-0.01784
27,27648,-17.08328,355.33333,0.0,0.0,1.19308,-0.002478,0.016111,0.002869,0.278825,0.0298,0.974756,-9.396171,18.072264,-9.23146,17.922447,4.0,0.00029734,3,265,0.15177,0.20201,0.70588,nan,0,1.0,0.96429,,,-0.03,0.0053,-0.0012,-0.0333,-0.02383,-0.00683
28,28672,-11.37892,182.57143,0.0,0.0,1.249313,-0.003604,0.032362,0.005134,0.286571,0.077057,0.931762,-10.317261,18.222435,-9.642587,17.059729,4.0,0.00029724,7,254,0.13339,0.18877,0.62069,nan,0,1.0,0.90909,,,-0.03,0.00479,-0.00146,-0.03067,-0.0293,-0.02215
29,29696,-10.65796,174.2,0.0,0.0,0.915593,-0.00291,0.020312,0.002516,0.229119,0.020493,0.933421,-7.89712,14.237387,-7.430702,13.248599,4.0,0.00029713,5,246,0.14284,0.21084,0.57143,nan,0,1.0,1.0,,,-0.03,0.0048,-0.00029,-0.02965,-0.03259,-0.02104
30,30720,-11.93833,214.14286,0.0,0.0,1.062459,-0.00281,0.017084,0.00241,0.230448,0.024384,0.953047,-8.08574,14.875503,-7.627185,14.175521,4.0,0.00029703,7,259,0.13036,0.19355,0.52857,nan,0,1.0,0.73171,,,-0.03,0.00403,-0.00113,-0.03077,-0.03505,-0.02128
31,31744,-9.87666,129.66667,0.0,0.0,1.008154,-0.003611,0.015389,0.00328,0.213795,0.039658,0.949408,-6.626743,13.722075,-6.238353,12.917727,4.0,0.00029693,3,239,0.13149,0.20043,0.50685,nan,0,1.0,1.0,,,-0.03,0.00451,-0.00171,-0.03297,-0.03522,-0.01096
32,32768,-11.97996,223.125,0.0,0.0,0.950883,-0.002728,0.012469,0.001345,0.14923,0.017563,0.957574,-6.836325,12.980083,-6.64647,12.57769,4.0,0.00029683,8,278,0.139,0.19708,0.45679,nan,0,1.0,0.94915,,,-0.03,0.00439,-0.00208,-0.03524,-0.02421,-0.02968
33,33792,-9.52048,122.25,0.0,0.0,1.164254,-0.00325,0.011855,0.002175,0.162292,0.024292,0.962295,-7.188461,13.246628,-6.983982,13.081637,4.0,0.00029672,4,235,0.13499,0.19209,0.43529,nan,0,1.0,1.0,,,-0.03,0.00427,-0.00118,-0.03094,-0.03453,-0.01243
34,34816,-9.34615,142.83333,0.0,0.0,1.027936,-0.002507,0.011508,0.001368,0.168084,0.009827,0.96493,-6.82047,13.490808,-6.597503,13.315323,4.0,0.00029662,6,242,0.14924,0.20685,0.40659,nan,0,1.0,1.0,,,-0.03,0.00476,-0.00148,-0.03191,-0.03225,-0.02029
35,35840,-9.61593,125.25,0.0,0.0,0.979382,-0.002976,0.01017,0.001384,0.157705,0.016663,0.959356,-5.520298,11.648479,-5.440786,11.420598,4.0,0.00029652,4,288,0.17275,0.24012,0.38947,nan,0,1.0,1.0,,,-0.03,0.00538,-0.00173,-0.03009,-0.03311,-0.01474
36,36864,-17.07586,334.66667,0.0,0.0,0.681341,-0.002599,0.007426,0.001154,0.175985,0.009109,0.962859,-3.874892,9.675634,-4.142045,10.137943,4.0,0.00029642,3,300,0.20306,0.2671,0.38776,nan,0,0.66667,0.96875,,,-0.03,0.00494,-0.00251,-0.03927,-0.01132,-0.0103
37,37888,-16.07593,374.0,0.0,0.0,0.664215,-0.003129,0.007423,0.001385,0.14404,0.015228,0.961351,-3.924443,9.714687,-3.879435,9.640055,4.0,0.00029631,2,328,0.15969,0.21508,0.39,nan,0,1.0,1.0,,,-0.03,0.00459,-0.00303,-0.03152,-0.02494,-0.00534
38,38912,-13.38625,353.6,0.0,0.0,0.720408,-0.003836,0.008032,0.002204,0.165323,0.029922,0.944556,-3.625699,8.627344,-3.740936,8.362644,4.0,0.00029621,5,358,0.1377,0.19222,0.34,nan,0,1.0,0.92982,,,-0.03,0.00518,-0.00183,-0.03257,-0.01883,-0.02478
39,39936,-11.21676,304.33333,0.0,0.0,0.913588,-0.003149,0.010691,0.001942,0.16185,0.025848,0.920666,-4.778351,8.862129,-4.681593,8.265059,4.0,0.00029611,3,328,0.11849,0.16038,0.32,nan,0,0.66667,0.94444,,,-0.03,0.00487,-0.00069,-0.02677,-0.03523,-0.00743
40,40960,-9.18383,144.0,0.0,0.0,0.586814,-0.003257,0.007672,0.001089,0.142723,0.01181,0.926221,-3.482018,6.795739,-3.533468,6.814122,4.0,0.00029601,3,310,0.15017,0.20157,0.31,nan,0,1.0,1.0,,,-0.03,0.00392,-0.00139,-0.031,-0.03415,-0.01834
41,41984,-12.53742,339.2,0.0,0.0,0.936768,-0.002173,0.006507,0.001169,0.137902,0.010239,0.943937,-5.021815,7.805089,-4.975483,7.432661,4.0,0.0002959,5,323,0.1162,0.13935,0.27,nan,0,1.0,0.94286,,,-0.03,0.00476,-0.00092,-0.02724,-0.03201,-0.01535
42,43008,-9.96081,198.25,0.0,0.0,0.83537,-0.002722,0.004928,0.002131,0.130757,0.020142,0.946849,-4.514491,6.783933,-4.552274,6.494547,4.0,0.0002958,8,306,0.11023,0.1443,0.2,nan,0,1.0,0.94118,,,-0.03,0.00431,-0.00032,-0.02539,-0.02852,-0.03368
43,44032,-9.60319,171.0,0.0,0.0,0.952147,-0.0039,0.005554,0.003371,0.168542,0.043732,0.944585,-4.772648,6.414954,-4.89889,6.553907,4.0,0.0002957,2,292,0.12651,0.1598,0.18,nan,0,1.0,0.6,,,-0.03,0.00353,-0.00071,-0.02432,-0.02205,-0.00804
44,45056,-11.01534,233.83333,0.0,0.0,1.050004,-0.003334,0.007193,0.003172,0.16867,0.034531,0.931194,-5.497133,6.726939,-5.551722,6.679768,4.0,0.0002956,6,316,0.10548,0.12696,0.12,nan,0,1.0,1.0,,,-0.03,0.00376,-0.00047,-0.02467,-0.02665,-0.02062
45,46080,-10.86407,229.66667,0.0,0.0,0.90874,-0.003129,0.004167,0.002164,0.152226,0.025223,0.955127,-5.230114,6.313015,-5.203456,6.242199,4.0,0.00029549,6,331,0.09821,0.10892,0.08,nan,0,1.0,1.0,,,-0.03,0.00511,-0.0002,-0.02481,-0.02245,-0.02337
46,47104,-9.53204,155.4,0.0,0.0,0.973869,-0.002328,0.004117,0.002638,0.144318,0.01535,0.94216,-5.193688,5.830003,-5.107218,5.564774,4.0,0.00029539,5,320,0.10287,0.11467,0.06,nan,0,1.0,1.0,,,-0.03,0.00363,0.00022,-0.02122,-0.04043,-0.01907
47,48128,-9.65558,205.0,0.0,0.0,0.792885,-0.003742,0.002615,0.00245,0.14544,0.023438,0.961036,-4.585656,5.261393,-4.586154,5.208807,4.0,0.00029529,2,317,0.10395,0.08982,0.06,nan,0,1.0,1.0,,,-0.03,0.00332,-0.00088,-0.02003,-0.02551,-0.00878
48,49152,-10.81807,248.4,0.0,0.0,0.719746,-0.002464,0.003002,0.001982,0.153198,0.018768,0.957466,-4.471395,5.189889,-4.458577,5.198901,4.0,0.00029519,5,344,0.10181,0.09977,0.05,nan,0,1.0,1.0,,,-0.03,0.00501,-0.00073,-0.02345,-0.01964,-0.02341
49,50176,-9.97894,282.0,0.0,0.0,0.837472,-0.0032,0.002805,0.003112,0.18341,0.030396,0.960181,-4.674092,5.121546,-4.714518,5.189951,4.0,0.00029508,3,325,0.10545,0.10094,0.05,nan,0,1.0,0.88889,,,-0.03,0.00542,-0.00011,-0.02545,-0.03222,-0.01202
50,51200,-10.87094,215.75,0.0,0.0,0.696017,-0.001636,0.00274,0.001045,0.135512,0.005615,0.964628,-4.401333,5.267474,-4.453331,5.366278,4.0,0.00029498,4,284,0.10575,0.09899,0.05,nan,0,1.0,1.0,,,-0.03,0.00303,-0.00011,-0.03045,-0.02141,-0.01923
51,52224,-11.51143,350.2,0.0,0.0,0.784935,-0.002949,0.002416,0.002069,0.138862,0.023346,0.966686,-4.568182,5.340194,-4.552192,5.246048,4.0,0.00029488,5,321,0.09773,0.08278,0.06,nan,0,1.0,0.91667,,,-0.03,0.00404,0.0006,-0.02916,-0.03042,-0.0174
52,53248,-10.72331,207.2,0.0,0.0,0.96367,-0.002973,0.002318,0.002114,0.138609,0.017334,0.972471,-5.434668,5.467597,-5.441345,5.53326,4.0,0.00029478,5,297,0.10124,0.08811,0.06,nan,0,1.0,0.75,,,-0.03,0.00315,0.00019,-0.02631,-0.01883,-0.01721
53,54272,-10.77729,209.66667,0.0,0.0,0.826906,-0.004597,0.002104,0.003219,0.175381,0.041824,0.97201,-4.920574,5.147683,-4.889867,5.176934,4.0,0.00029468,3,282,0.10014,0.09348,0.05,nan,0,1.0,1.0,,,-0.03,0.00345,-4e-05,-0.02702,-0.023,-0.01206
